"county","Variable","col","Value"
"Crawford","Voting Age Population (Race)","Asian",0.0181319567672205
"Decatur","Voting Age Population (Race)","Asian",0
"Dickinson","Voting Age Population (Race)","Asian",0.00292962247819429
"Doniphan","Voting Age Population (Race)","Asian",0.00305122852095712
"Douglas","Voting Age Population (Race)","Asian",0.0453231085360816
"Edwards","Voting Age Population (Race)","Asian",0.00380388841927303
"Elk","Voting Age Population (Race)","Asian",0.00278810408921933
"Ellis","Voting Age Population (Race)","Asian",0.0166226570278343
"Ellsworth","Voting Age Population (Race)","Asian",0.00393184796854522
"Finney","Voting Age Population (Race)","Asian",0.0348224434264458
"Ford","Voting Age Population (Race)","Asian",0.0162058731646361
"Franklin","Voting Age Population (Race)","Asian",0.00264106861699426
"Geary","Voting Age Population (Race)","Asian",0.0368316377266121
"Gove","Voting Age Population (Race)","Asian",0.00615821885362387
"Graham","Voting Age Population (Race)","Asian",0.014946962391514
"Grant","Voting Age Population (Race)","Asian",0
"Gray","Voting Age Population (Race)","Asian",0.00185485740783677
"Greeley","Voting Age Population (Race)","Asian",0.004
"Greenwood","Voting Age Population (Race)","Asian",0.000599041533546326
"Hamilton","Voting Age Population (Race)","Asian",0
"Harper","Voting Age Population (Race)","Asian",0.000666222518321119
"Harvey","Voting Age Population (Race)","Asian",0.00867171888549561
"Haskell","Voting Age Population (Race)","Asian",0.0120333230484418
"Hodgeman","Voting Age Population (Race)","Asian",0.0234427327528466
"Jackson","Voting Age Population (Race)","Asian",0.00556715379262352
"Jefferson","Voting Age Population (Race)","Asian",0
"Jewell","Voting Age Population (Race)","Asian",0.0028328611898017
"Johnson","Voting Age Population (Race)","Asian",0.0440743197474235
"Kearny","Voting Age Population (Race)","Asian",0.0035020694046482
"Kingman","Voting Age Population (Race)","Asian",0
"Kiowa","Voting Age Population (Race)","Asian",0.00402010050251256
"Labette","Voting Age Population (Race)","Asian",0.0042574196334917
"Lane","Voting Age Population (Race)","Asian",0
"Leavenworth","Voting Age Population (Race)","Asian",0.0151633552248732
"Lincoln","Voting Age Population (Race)","Asian",0.00288898060255881
"Linn","Voting Age Population (Race)","Asian",0.00395526459356247
"Logan","Voting Age Population (Race)","Asian",0.00231160425335183
"Lyon","Voting Age Population (Race)","Asian",0.0199880668257757
"Marion","Voting Age Population (Race)","Asian",0.00237113402061856
"Marshall","Voting Age Population (Race)","Asian",0.0035033086804204
"McPherson","Voting Age Population (Race)","Asian",0.00853422488122471
"Meade","Voting Age Population (Race)","Asian",0.011043301365882
"Miami","Voting Age Population (Race)","Asian",0.00439208603562926
"Mitchell","Voting Age Population (Race)","Asian",0.0032441200324412
"Montgomery","Voting Age Population (Race)","Asian",0.00911031485858047
"Morris","Voting Age Population (Race)","Asian",0.00501417048179638
"Morton","Voting Age Population (Race)","Asian",0.00193050193050193
"Nemaha","Voting Age Population (Race)","Asian",0.00331345261762757
"Neosho","Voting Age Population (Race)","Asian",0.00257110718303069
"Ness","Voting Age Population (Race)","Asian",0
"Norton","Voting Age Population (Race)","Asian",0.00427807486631016
"Osage","Voting Age Population (Race)","Asian",0.00146806948862246
"Osborne","Voting Age Population (Race)","Asian",0.013355592654424
"Ottawa","Voting Age Population (Race)","Asian",0
"Pawnee","Voting Age Population (Race)","Asian",0
"Phillips","Voting Age Population (Race)","Asian",0.00236910684671879
"Pottawatomie","Voting Age Population (Race)","Asian",0.0100696171059175
"Pratt","Voting Age Population (Race)","Asian",0.00013319126265317
"Rawlins","Voting Age Population (Race)","Asian",0.00144648023143684
"Reno","Voting Age Population (Race)","Asian",0.00533673184913776
"Republic","Voting Age Population (Race)","Asian",0.00464156781846313
"Rice","Voting Age Population (Race)","Asian",0.00415303297256481
"Riley","Voting Age Population (Race)","Asian",0.0481467329002675
"Rooks","Voting Age Population (Race)","Asian",0.00744971442761361
"Rush","Voting Age Population (Race)","Asian",0
"Russell","Voting Age Population (Race)","Asian",0
"Saline","Voting Age Population (Race)","Asian",0.0221441449771162
"Scott","Voting Age Population (Race)","Asian",0.00573813249869588
"Sedgwick","Voting Age Population (Race)","Asian",0.042608743521788
"Seward","Voting Age Population (Race)","Asian",0.0257141476146745
"Shawnee","Voting Age Population (Race)","Asian",0.0117218232343282
"Sheridan","Voting Age Population (Race)","Asian",0
"Sherman","Voting Age Population (Race)","Asian",0
"Smith","Voting Age Population (Race)","Asian",0.00201477501678979
"Stafford","Voting Age Population (Race)","Asian",0.00570228091236495
"Stanton","Voting Age Population (Race)","Asian",0.00702165008777063
"Stevens","Voting Age Population (Race)","Asian",0.00359469782071445
"Sumner","Voting Age Population (Race)","Asian",0.0025094802587553
"Thomas","Voting Age Population (Race)","Asian",0.000962618321835392
"Trego","Voting Age Population (Race)","Asian",0.00504413619167718
"Wabaunsee","Voting Age Population (Race)","Asian",0.00322274881516588
"Wallace","Voting Age Population (Race)","Asian",0.000856164383561644
"Washington","Voting Age Population (Race)","Asian",0.00135562584726615
"Wichita","Voting Age Population (Race)","Asian",0.0043343653250774
"Wilson","Voting Age Population (Race)","Asian",0.00562770562770563
"Woodson","Voting Age Population (Race)","Asian",0.00195618153364632
"Wyandotte","Voting Age Population (Race)","Asian",0.0301714729208605
"Allen","Voting Age Population (Race)","Black/African-American",0.0183386201427439
"Anderson","Voting Age Population (Race)","Black/African-American",0.00135616206136633
"Atchison","Voting Age Population (Race)","Black/African-American",0.0422126324048647
"Barber","Voting Age Population (Race)","Black/African-American",0.00269832703723691
"Barton","Voting Age Population (Race)","Black/African-American",0.0179061439002837
"Bourbon","Voting Age Population (Race)","Black/African-American",0.0356048314404182
"Brown","Voting Age Population (Race)","Black/African-American",0.0171862509992006
"Butler","Voting Age Population (Race)","Black/African-American",0.0219623502567028
"Chase","Voting Age Population (Race)","Black/African-American",0.0113260972156678
"Chautauqua","Voting Age Population (Race)","Black/African-American",0.00463292943692088
"Cherokee","Voting Age Population (Race)","Black/African-American",0.00748992950654582
"Cheyenne","Voting Age Population (Race)","Black/African-American",0
"Clark","Voting Age Population (Race)","Black/African-American",0.00843881856540084
"Clay","Voting Age Population (Race)","Black/African-American",0.00375763269140442
"Cloud","Voting Age Population (Race)","Black/African-American",0.00536408743462518
"Coffey","Voting Age Population (Race)","Black/African-American",0.00795471929019428
"Comanche","Voting Age Population (Race)","Black/African-American",0
"Cowley","Voting Age Population (Race)","Black/African-American",0.0280467326449677
"Crawford","Voting Age Population (Race)","Black/African-American",0.0201322793999032
"Decatur","Voting Age Population (Race)","Black/African-American",0.00504413619167718
"Dickinson","Voting Age Population (Race)","Black/African-American",0.0044610160463413
"Doniphan","Voting Age Population (Race)","Black/African-American",0.0401477436968042
"Douglas","Voting Age Population (Race)","Black/African-American",0.0368601116395335
"Edwards","Voting Age Population (Race)","Black/African-American",0.0114116652578191
"Elk","Voting Age Population (Race)","Black/African-American",0.00185873605947955
"Ellis","Voting Age Population (Race)","Black/African-American",0.00948010908618675
"Ellsworth","Voting Age Population (Race)","Black/African-American",0.0449354053548025
"Finney","Voting Age Population (Race)","Black/African-American",0.020287259325595
"Ford","Voting Age Population (Race)","Black/African-American",0.0239378319275226
"Franklin","Voting Age Population (Race)","Black/African-American",0.0100055868759206
"Geary","Voting Age Population (Race)","Black/African-American",0.170121624722711
"Gove","Voting Age Population (Race)","Black/African-American",0.00900047370914259
"Graham","Voting Age Population (Race)","Black/African-American",0.0284474445515911
"Grant","Voting Age Population (Race)","Black/African-American",0.000156445556946183
"Gray","Voting Age Population (Race)","Black/African-American",0
"Greeley","Voting Age Population (Race)","Black/African-American",0.011
"Greenwood","Voting Age Population (Race)","Black/African-American",0.00199680511182109
"Hamilton","Voting Age Population (Race)","Black/African-American",0.0176022835394862
"Harper","Voting Age Population (Race)","Black/African-American",0.00199866755496336
"Harvey","Voting Age Population (Race)","Black/African-American",0.0159861252497832
"Haskell","Voting Age Population (Race)","Black/African-American",0
"Hodgeman","Voting Age Population (Race)","Black/African-American",0
"Jackson","Voting Age Population (Race)","Black/African-American",0.00715776916194453
"Jefferson","Voting Age Population (Race)","Black/African-American",0.00600082770037247
"Jewell","Voting Age Population (Race)","Black/African-American",0.000809388911371914
"Johnson","Voting Age Population (Race)","Black/African-American",0.0427547153006143
"Kearny","Voting Age Population (Race)","Black/African-American",0.0108245781598217
"Kingman","Voting Age Population (Race)","Black/African-American",0.000499750124937531
"Kiowa","Voting Age Population (Race)","Black/African-American",0.00904522613065327
"Labette","Voting Age Population (Race)","Black/African-American",0.0372678472265071
"Lane","Voting Age Population (Race)","Black/African-American",0.0046260601387818
"Leavenworth","Voting Age Population (Race)","Black/African-American",0.0917615761908721
"Lincoln","Voting Age Population (Race)","Black/African-American",0.00866694180767643
"Linn","Voting Age Population (Race)","Black/African-American",0.00572831423895254
"Logan","Voting Age Population (Race)","Black/African-American",0
"Lyon","Voting Age Population (Race)","Black/African-American",0.0285650357995227
"Marion","Voting Age Population (Race)","Black/African-American",0.00824742268041237
"Marshall","Voting Age Population (Race)","Black/African-American",0.00324380433372259
"McPherson","Voting Age Population (Race)","Black/African-American",0.0121414745732888
"Meade","Voting Age Population (Race)","Black/African-American",0.010752688172043
"Miami","Voting Age Population (Race)","Black/African-American",0.0133814957721041
"Mitchell","Voting Age Population (Race)","Black/African-American",0.0040551500405515
"Montgomery","Voting Age Population (Race)","Black/African-American",0.0524891362354197
"Morris","Voting Age Population (Race)","Black/African-American",0.00196206671026815
"Morton","Voting Age Population (Race)","Black/African-American",0.00694980694980695
"Nemaha","Voting Age Population (Race)","Black/African-American",0.00821736249171637
"Neosho","Voting Age Population (Race)","Black/African-American",0.0114092881246987
"Ness","Voting Age Population (Race)","Black/African-American",0.00655469070053257
"Norton","Voting Age Population (Race)","Black/African-American",0.0293048128342246
"Osage","Voting Age Population (Race)","Black/African-American",0.00195742598482995
"Osborne","Voting Age Population (Race)","Black/African-American",0.00200333889816361
"Ottawa","Voting Age Population (Race)","Black/African-American",0.00131061598951507
"Pawnee","Voting Age Population (Race)","Black/African-American",0.0501595179014534
"Phillips","Voting Age Population (Race)","Black/African-American",0.00473821369343757
"Pottawatomie","Voting Age Population (Race)","Black/African-American",0.00944803580308304
"Pratt","Voting Age Population (Race)","Black/African-American",0.0093233883857219
"Rawlins","Voting Age Population (Race)","Black/African-American",0.00289296046287367
"Reno","Voting Age Population (Race)","Black/African-American",0.0293520251702577
"Republic","Voting Age Population (Race)","Black/African-American",0.00180505415162455
"Rice","Voting Age Population (Race)","Black/African-American",0.0213944122829096
"Riley","Voting Age Population (Race)","Black/African-American",0.059498789963062
"Rooks","Voting Age Population (Race)","Black/African-American",0.00297988577104544
"Rush","Voting Age Population (Race)","Black/African-American",0
"Russell","Voting Age Population (Race)","Black/African-American",0.015055323780156
"Saline","Voting Age Population (Race)","Black/African-American",0.0311589847903472
"Scott","Voting Age Population (Race)","Black/African-American",0
"Sedgwick","Voting Age Population (Race)","Black/African-American",0.0844861077250958
"Seward","Voting Age Population (Race)","Black/African-American",0.0314176615592827
"Shawnee","Voting Age Population (Race)","Black/African-American",0.0738676964163268
"Sheridan","Voting Age Population (Race)","Black/African-American",0.00102986611740474
"Sherman","Voting Age Population (Race)","Black/African-American",0.0144006776789496
"Smith","Voting Age Population (Race)","Black/African-American",0.00537273337810611
"Stafford","Voting Age Population (Race)","Black/African-American",0.00720288115246098
"Stanton","Voting Age Population (Race)","Black/African-American",0.0128730251609128
"Stevens","Voting Age Population (Race)","Black/African-American",0.00449337227589306
"Sumner","Voting Age Population (Race)","Black/African-American",0.00903412893151907
"Thomas","Voting Age Population (Race)","Black/African-American",0.0150810203754211
"Trego","Voting Age Population (Race)","Black/African-American",0.000840689365279529
"Wabaunsee","Voting Age Population (Race)","Black/African-American",0.00170616113744076
"Wallace","Voting Age Population (Race)","Black/African-American",0
"Washington","Voting Age Population (Race)","Black/African-American",0.00768187980117488
"Wichita","Voting Age Population (Race)","Black/African-American",0
"Wilson","Voting Age Population (Race)","Black/African-American",0.00202020202020202
"Woodson","Voting Age Population (Race)","Black/African-American",0.00156494522691706
"Wyandotte","Voting Age Population (Race)","Black/African-American",0.226205201587802
"Allen","Voting Age Population (Race)","Hispanic or Latino/a",0.0258723235527359
"Anderson","Voting Age Population (Race)","Hispanic or Latino/a",0.00254280386506187
"Atchison","Voting Age Population (Race)","Hispanic or Latino/a",0.0235386426049431
"Barber","Voting Age Population (Race)","Hispanic or Latino/a",0.021856449001619
"Barton","Voting Age Population (Race)","Hispanic or Latino/a",0.100879028882378
"Bourbon","Voting Age Population (Race)","Hispanic or Latino/a",0.0160447088516315
"Brown","Voting Age Population (Race)","Hispanic or Latino/a",0.0279776179056755
"Butler","Voting Age Population (Race)","Hispanic or Latino/a",0.0367533208377475
"Chase","Voting Age Population (Race)","Hispanic or Latino/a",0.025011798017933
"Chautauqua","Voting Age Population (Race)","Hispanic or Latino/a",0.0171062009978617
"Cherokee","Voting Age Population (Race)","Hispanic or Latino/a",0.016742195367573
"Cheyenne","Voting Age Population (Race)","Hispanic or Latino/a",0.0440426518312471
"Clark","Voting Age Population (Race)","Hispanic or Latino/a",0.0880048221820374
"Clay","Voting Age Population (Race)","Hispanic or Latino/a",0.013621418506341
"Cloud","Voting Age Population (Race)","Hispanic or Latino/a",0.0246748021992758
"Coffey","Voting Age Population (Race)","Hispanic or Latino/a",0.0177451430319719
"Comanche","Voting Age Population (Race)","Hispanic or Latino/a",0.0433355219960604
"Cowley","Voting Age Population (Race)","Hispanic or Latino/a",0.0758154989460145
"Crawford","Voting Age Population (Race)","Hispanic or Latino/a",0.0393934505565414
"Decatur","Voting Age Population (Race)","Hispanic or Latino/a",0.0226986128625473
"Dickinson","Voting Age Population (Race)","Hispanic or Latino/a",0.0352886343964312
"Doniphan","Voting Age Population (Race)","Hispanic or Latino/a",0.0197526898988277
"Douglas","Voting Age Population (Race)","Hispanic or Latino/a",0.0482253127283897
"Edwards","Voting Age Population (Race)","Hispanic or Latino/a",0.147506339814032
"Elk","Voting Age Population (Race)","Hispanic or Latino/a",0.0260223048327138
"Ellis","Voting Age Population (Race)","Hispanic or Latino/a",0.0413834898922125
"Ellsworth","Voting Age Population (Race)","Hispanic or Latino/a",0.0527991012918929
"Finney","Voting Age Population (Race)","Hispanic or Latino/a",0.369992766851514
"Ford","Voting Age Population (Race)","Hispanic or Latino/a",0.430295220243674
"Franklin","Voting Age Population (Race)","Hispanic or Latino/a",0.0317436131850272
"Geary","Voting Age Population (Race)","Hispanic or Latino/a",0.124263749713149
"Gove","Voting Age Population (Race)","Hispanic or Latino/a",0.0142112742775936
"Graham","Voting Age Population (Race)","Hispanic or Latino/a",0.0120540019286403
"Grant","Voting Age Population (Race)","Hispanic or Latino/a",0.328066332916145
"Gray","Voting Age Population (Race)","Hispanic or Latino/a",0.116624159517737
"Greeley","Voting Age Population (Race)","Hispanic or Latino/a",0.144
"Greenwood","Voting Age Population (Race)","Hispanic or Latino/a",0.0209664536741214
"Hamilton","Voting Age Population (Race)","Hispanic or Latino/a",0.243577545195052
"Harper","Voting Age Population (Race)","Hispanic or Latino/a",0.0464135021097046
"Harvey","Voting Age Population (Race)","Hispanic or Latino/a",0.0883007201296988
"Haskell","Voting Age Population (Race)","Hispanic or Latino/a",0.22616476396174
"Hodgeman","Voting Age Population (Race)","Hispanic or Latino/a",0.0495646349631614
"Jackson","Voting Age Population (Race)","Hispanic or Latino/a",0.0298240381747689
"Jefferson","Voting Age Population (Race)","Hispanic or Latino/a",0.0182094081942337
"Jewell","Voting Age Population (Race)","Hispanic or Latino/a",0.0153783893160664
"Johnson","Voting Age Population (Race)","Hispanic or Latino/a",0.0600009844296051
"Kearny","Voting Age Population (Race)","Hispanic or Latino/a",0.227634511302133
"Kingman","Voting Age Population (Race)","Hispanic or Latino/a",0.0198234216225221
"Kiowa","Voting Age Population (Race)","Hispanic or Latino/a",0.0376884422110553
"Labette","Voting Age Population (Race)","Hispanic or Latino/a",0.0354784969457642
"Lane","Voting Age Population (Race)","Hispanic or Latino/a",0.0439475713184271
"Leavenworth","Voting Age Population (Race)","Hispanic or Latino/a",0.0577770388228448
"Lincoln","Voting Age Population (Race)","Hispanic or Latino/a",0.0226991333058192
"Linn","Voting Age Population (Race)","Hispanic or Latino/a",0.0195035460992908
"Logan","Voting Age Population (Race)","Hispanic or Latino/a",0.0332871012482663
"Lyon","Voting Age Population (Race)","Hispanic or Latino/a",0.159568914081146
"Marion","Voting Age Population (Race)","Hispanic or Latino/a",0.0231958762886598
"Marshall","Voting Age Population (Race)","Hispanic or Latino/a",0.0154405086285195
"McPherson","Voting Age Population (Race)","Hispanic or Latino/a",0.0288140066866092
"Meade","Voting Age Population (Race)","Hispanic or Latino/a",0.107817494914269
"Miami","Voting Age Population (Race)","Hispanic or Latino/a",0.0222067153764059
"Mitchell","Voting Age Population (Race)","Hispanic or Latino/a",0.01338199513382
"Montgomery","Voting Age Population (Race)","Hispanic or Latino/a",0.0460471144316536
"Morris","Voting Age Population (Race)","Hispanic or Latino/a",0.0335731414868106
"Morton","Voting Age Population (Race)","Hispanic or Latino/a",0.173745173745174
"Nemaha","Voting Age Population (Race)","Hispanic or Latino/a",0.0129887342611001
"Neosho","Voting Age Population (Race)","Hispanic or Latino/a",0.0376827896512936
"Ness","Voting Age Population (Race)","Hispanic or Latino/a",0.0585825481360098
"Norton","Voting Age Population (Race)","Hispanic or Latino/a",0.0483422459893048
"Osage","Voting Age Population (Race)","Hispanic or Latino/a",0.0210423293369219
"Osborne","Voting Age Population (Race)","Hispanic or Latino/a",0.0103505843071786
"Ottawa","Voting Age Population (Race)","Hispanic or Latino/a",0.0218435998252512
"Pawnee","Voting Age Population (Race)","Hispanic or Latino/a",0.0629209500177242
"Phillips","Voting Age Population (Race)","Hispanic or Latino/a",0.021558872305141
"Pottawatomie","Voting Age Population (Race)","Hispanic or Latino/a",0.0406514172053705
"Pratt","Voting Age Population (Race)","Hispanic or Latino/a",0.0512786361214704
"Rawlins","Voting Age Population (Race)","Hispanic or Latino/a",0.032304725168756
"Reno","Voting Age Population (Race)","Hispanic or Latino/a",0.0685411605400454
"Republic","Voting Age Population (Race)","Hispanic or Latino/a",0.0113460546673543
"Rice","Voting Age Population (Race)","Hispanic or Latino/a",0.0815504656430909
"Riley","Voting Age Population (Race)","Hispanic or Latino/a",0.0651190931091581
"Rooks","Voting Age Population (Race)","Hispanic or Latino/a",0.0148994288552272
"Rush","Voting Age Population (Race)","Hispanic or Latino/a",0.0257209664848012
"Russell","Voting Age Population (Race)","Hispanic or Latino/a",0.0195900598585162
"Saline","Voting Age Population (Race)","Hispanic or Latino/a",0.0785909111922704
"Scott","Voting Age Population (Race)","Hispanic or Latino/a",0.128064684402713
"Sedgwick","Voting Age Population (Race)","Hispanic or Latino/a",0.105641057904795
"Seward","Voting Age Population (Race)","Hispanic or Latino/a",0.400792691768573
"Shawnee","Voting Age Population (Race)","Hispanic or Latino/a",0.0878992385145621
"Sheridan","Voting Age Population (Race)","Hispanic or Latino/a",0.0308959835221421
"Sherman","Voting Age Population (Race)","Hispanic or Latino/a",0.0919102075391783
"Smith","Voting Age Population (Race)","Hispanic or Latino/a",0.0083948959032908
"Stafford","Voting Age Population (Race)","Hispanic or Latino/a",0.0918367346938776
"Stanton","Voting Age Population (Race)","Hispanic or Latino/a",0.258630778232885
"Stevens","Voting Age Population (Race)","Hispanic or Latino/a",0.259042911705235
"Sumner","Voting Age Population (Race)","Hispanic or Latino/a",0.0433303591345081
"Thomas","Voting Age Population (Race)","Hispanic or Latino/a",0.0409112786780042
"Trego","Voting Age Population (Race)","Hispanic or Latino/a",0.0117696511139134
"Wabaunsee","Voting Age Population (Race)","Hispanic or Latino/a",0.0248341232227488
"Wallace","Voting Age Population (Race)","Hispanic or Latino/a",0.0376712328767123
"Washington","Voting Age Population (Race)","Hispanic or Latino/a",0.0250790781744239
"Wichita","Voting Age Population (Race)","Hispanic or Latino/a",0.211145510835913
"Wilson","Voting Age Population (Race)","Hispanic or Latino/a",0.0220779220779221
"Woodson","Voting Age Population (Race)","Hispanic or Latino/a",0.0187793427230047
"Wyandotte","Voting Age Population (Race)","Hispanic or Latino/a",0.213674177196769
"Allen","Voting Age Population (Race)","Multiracial",0.0212133227597145
"Anderson","Voting Age Population (Race)","Multiracial",0.019494829632141
"Atchison","Voting Age Population (Race)","Multiracial",0.0229894076108278
"Barber","Voting Age Population (Race)","Multiracial",0.0169994603345926
"Barton","Voting Age Population (Race)","Multiracial",0.0137668015441142
"Bourbon","Voting Age Population (Race)","Multiracial",0.00973499188750676
"Brown","Voting Age Population (Race)","Multiracial",0.0199840127897682
"Butler","Voting Age Population (Race)","Multiracial",0.0160337380816559
"Chase","Voting Age Population (Race)","Multiracial",0.00377536573855592
"Chautauqua","Voting Age Population (Race)","Multiracial",0.0406272273699216
"Cherokee","Voting Age Population (Race)","Multiracial",0.0300226586102719
"Cheyenne","Voting Age Population (Race)","Multiracial",0.00602688919796013
"Clark","Voting Age Population (Race)","Multiracial",0.0235081374321881
"Clay","Voting Age Population (Race)","Multiracial",0.00266165648974479
"Cloud","Voting Age Population (Race)","Multiracial",0.020651736623307
"Coffey","Voting Age Population (Race)","Multiracial",0.00673091632247208
"Comanche","Voting Age Population (Race)","Multiracial",0.00656598818122127
"Cowley","Voting Age Population (Race)","Multiracial",0.0227946693343814
"Crawford","Voting Age Population (Race)","Multiracial",0.023874818519116
"Decatur","Voting Age Population (Race)","Multiracial",0.00924758301807482
"Dickinson","Voting Age Population (Race)","Multiracial",0.0195752047406618
"Doniphan","Voting Age Population (Race)","Multiracial",0.0218403725710615
"Douglas","Voting Age Population (Race)","Multiracial",0.0342332990859116
"Edwards","Voting Age Population (Race)","Multiracial",0.0101437024513948
"Elk","Voting Age Population (Race)","Multiracial",0.0148698884758364
"Ellis","Voting Age Population (Race)","Multiracial",0.0156703173022813
"Ellsworth","Voting Age Population (Race)","Multiracial",0.0237783186669163
"Finney","Voting Age Population (Race)","Multiracial",0.0172217821100127
"Ford","Voting Age Population (Race)","Multiracial",0.0138238050609185
"Franklin","Voting Age Population (Race)","Multiracial",0.0236680379907563
"Geary","Voting Age Population (Race)","Multiracial",0.0447104719651189
"Gove","Voting Age Population (Race)","Multiracial",0.00852676456655613
"Graham","Voting Age Population (Race)","Multiracial",0.0313404050144648
"Grant","Voting Age Population (Race)","Multiracial",0.00829161451814769
"Gray","Voting Age Population (Race)","Multiracial",0.00626014375144911
"Greeley","Voting Age Population (Race)","Multiracial",0.01
"Greenwood","Voting Age Population (Race)","Multiracial",0.0259584664536741
"Hamilton","Voting Age Population (Race)","Multiracial",0.0214081826831589
"Harper","Voting Age Population (Race)","Multiracial",0.00999333777481679
"Harvey","Voting Age Population (Race)","Multiracial",0.0134223127097236
"Haskell","Voting Age Population (Race)","Multiracial",0.00833076211045974
"Hodgeman","Voting Age Population (Race)","Multiracial",0.00736771600803751
"Jackson","Voting Age Population (Race)","Multiracial",0.0345958842827319
"Jefferson","Voting Age Population (Race)","Multiracial",0.019588908815009
"Jewell","Voting Age Population (Race)","Multiracial",0.00647511129097531
"Johnson","Voting Age Population (Race)","Multiracial",0.0167751492465598
"Kearny","Voting Age Population (Race)","Multiracial",0.0181470869149952
"Kingman","Voting Age Population (Race)","Multiracial",0.0109945027486257
"Kiowa","Voting Age Population (Race)","Multiracial",0.0170854271356784
"Labette","Voting Age Population (Race)","Multiracial",0.0375146541617819
"Lane","Voting Age Population (Race)","Multiracial",0.0100231303006939
"Leavenworth","Voting Age Population (Race)","Multiracial",0.02365948956688
"Lincoln","Voting Age Population (Race)","Multiracial",0.00949236483697895
"Linn","Voting Age Population (Race)","Multiracial",0.00954719039825423
"Logan","Voting Age Population (Race)","Multiracial",0.029126213592233
"Lyon","Voting Age Population (Race)","Multiracial",0.0279683770883055
"Marion","Voting Age Population (Race)","Multiracial",0.0194845360824742
"Marshall","Voting Age Population (Race)","Multiracial",0.00687686518749189
"McPherson","Voting Age Population (Race)","Multiracial",0.00998592292803097
"Meade","Voting Age Population (Race)","Multiracial",0.013949433304272
"Miami","Voting Age Population (Race)","Multiracial",0.0139972087677531
"Mitchell","Voting Age Population (Race)","Multiracial",0.00344687753446878
"Montgomery","Voting Age Population (Race)","Multiracial",0.0369367995730731
"Morris","Voting Age Population (Race)","Multiracial",0.0187486374536734
"Morton","Voting Age Population (Race)","Multiracial",0.0382239382239382
"Nemaha","Voting Age Population (Race)","Multiracial",0.00728959575878065
"Neosho","Voting Age Population (Race)","Multiracial",0.0223364936525791
"Ness","Voting Age Population (Race)","Multiracial",0.000819336337566571
"Norton","Voting Age Population (Race)","Multiracial",0.0224598930481283
"Osage","Voting Age Population (Race)","Multiracial",0.0156594078786396
"Osborne","Voting Age Population (Race)","Multiracial",0.00300500834724541
"Ottawa","Voting Age Population (Race)","Multiracial",0.0139799038881608
"Pawnee","Voting Age Population (Race)","Multiracial",0.0177242112725984
"Phillips","Voting Age Population (Race)","Multiracial",0.00971333807154703
"Pottawatomie","Voting Age Population (Race)","Multiracial",0.0119343610144207
"Pratt","Voting Age Population (Race)","Multiracial",0.0138518913159297
"Rawlins","Voting Age Population (Race)","Multiracial",0.00867888138862102
"Reno","Voting Age Population (Race)","Multiracial",0.0169062885817834
"Republic","Voting Age Population (Race)","Multiracial",0.00773594636410521
"Rice","Voting Age Population (Race)","Multiracial",0.0139692927258998
"Riley","Voting Age Population (Race)","Multiracial",0.0258884218570883
"Rooks","Voting Age Population (Race)","Multiracial",0.0134094859697045
"Rush","Voting Age Population (Race)","Multiracial",0.00935307872174591
"Russell","Voting Age Population (Race)","Multiracial",0.0125158715762743
"Saline","Voting Age Population (Race)","Multiracial",0.0171744255928991
"Scott","Voting Age Population (Race)","Multiracial",0.00339071465832029
"Sedgwick","Voting Age Population (Race)","Multiracial",0.0236086098287943
"Seward","Voting Age Population (Race)","Multiracial",0.0154671564599546
"Shawnee","Voting Age Population (Race)","Multiracial",0.0317802879930708
"Sheridan","Voting Age Population (Race)","Multiracial",0.00308959835221421
"Sherman","Voting Age Population (Race)","Multiracial",0.00698856416772554
"Smith","Voting Age Population (Race)","Multiracial",0.00134318334452653
"Stafford","Voting Age Population (Race)","Multiracial",0.0078031212484994
"Stanton","Voting Age Population (Race)","Multiracial",0.0198946752486834
"Stevens","Voting Age Population (Race)","Multiracial",0.00651538980004493
"Sumner","Voting Age Population (Race)","Multiracial",0.0179567254070935
"Thomas","Voting Age Population (Race)","Multiracial",0.00946574683138136
"Trego","Voting Age Population (Race)","Multiracial",0.0100882723833544
"Wabaunsee","Voting Age Population (Race)","Multiracial",0.0204739336492891
"Wallace","Voting Age Population (Race)","Multiracial",0.000856164383561644
"Washington","Voting Age Population (Race)","Multiracial",0.00474469046543154
"Wichita","Voting Age Population (Race)","Multiracial",0.0160990712074303
"Wilson","Voting Age Population (Race)","Multiracial",0.0223665223665224
"Woodson","Voting Age Population (Race)","Multiracial",0.0273865414710485
"Wyandotte","Voting Age Population (Race)","Multiracial",0.0206317253199453
"Allen","Voting Age Population (Race)","Native American/American Indian",0.00426249008723235
"Anderson","Voting Age Population (Race)","Native American/American Indian",0.0159349042210544
"Atchison","Voting Age Population (Race)","Native American/American Indian",0.00462926637897215
"Barber","Voting Age Population (Race)","Native American/American Indian",0.000539665407447383
"Barton","Voting Age Population (Race)","Native American/American Indian",0.00195339751639459
"Bourbon","Voting Age Population (Race)","Native American/American Indian",0.00847304849468181
"Brown","Voting Age Population (Race)","Native American/American Indian",0.0767386091127098
"Butler","Voting Age Population (Race)","Native American/American Indian",0.00780295004482112
"Chase","Voting Age Population (Race)","Native American/American Indian",0.0212364322793771
"Chautauqua","Voting Age Population (Race)","Native American/American Indian",0.048823948681397
"Cherokee","Voting Age Population (Race)","Native American/American Indian",0.0356243705941591
